id,imdb_id,original_title,title,genres,release_date,budget,revenue,popularity,vote_average,vote_count,runtime
565307,tt5577494,Clemency,Clemency,"[{'id': 18, 'name': 'Drama'}]",2019-12-27,0,309776,5.146,6.8,48,112
441542,tt6333284,Plan B - Scheiß auf Plan A,Plan B,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",2016-06-08,0,6666,5.147,6.9,17,98
505720,tt8125466,Wedding March 3: Here Comes the Bride,Wedding March 3: Here Comes the Bride,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 10749, 'name': 'Romance'}]",2018-02-17,0,0,5.147,6.5,20,90
592798,tt10228204,Perdrix,The Bare Necessity,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",2019-08-14,0,0,5.147,6.0,80,99
158914,tt1951216,The Look of Love,The Look of Love,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",2013-04-26,0,0,5.148,5.6,74,105
124471,tt2371411,画皮2,Painted Skin: The Resurrection,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",2012-06-28,0,103131994,5.149,5.9,45,131
214135,tt2861532,O Lobo Atrás da Porta,A Wolf at the Door,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2013-10-03,0,0,5.149,7.1,89,98
356987,tt4519006,Abandoned,Abandoned,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}]",2015-08-30,0,0,5.149,5.9,76,86
371741,tt4072326,Ali and Nino,Ali and Nino,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2016-01-27,0,0,5.149,7.1,51,100
204755,tt2403867,伏 鉄砲娘の捕物帳,Fusé: Memoirs of a Huntress,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",2012-10-20,0,0,5.151,7.3,17,110
242076,tt2212008,The Bag Man,The Bag Man,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2014-02-28,0,56574,5.151,5.3,235,108
345775,tt2262345,Tout en haut du monde,Long Way North,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",2015-12-10,0,0,5.151,7.7,99,80
169683,tt2402565,Ci vediamo domani,See You Tomorrow,"[{'id': 35, 'name': 'Comedy'}]",2013-04-20,0,0,5.13,5.7,97,0
416574,tt4558396,Egon Schiele: Tod und Mädchen,Egon Schiele: Death and the Maiden,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",2016-10-07,0,0,5.13,6.9,61,105
517697,tt8229568,Las Vegas,Las Vegas,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",2018-04-11,0,0,5.13,7.0,6,75
446130,tt1633217,La Mélodie,Orchestra Class,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",2017-11-08,0,0,5.131,6.4,95,102
279828,tt1698647,Delirium,Delirium,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",2014-06-20,0,0,5.134,6.1,88,43
448847,tt5351458,The Hatton Garden Job,The Hatton Garden Job,"[{'id': 80, 'name': 'Crime'}]",2017-04-14,0,0,5.134,5.7,66,93
79465,tt1568337,Loosies,Loosies,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2012-02-01,0,0,5.135,5.9,84,89
565341,tt9352926,The Sound of Silence,The Sound of Silence,"[{'id': 18, 'name': 'Drama'}]",2019-09-13,0,0,5.135,6.0,20,87
91356,tt1605782,Comic-Con Episode IV: A Fan's Hope,Comic-Con Episode IV: A Fan's Hope,"[{'id': 99, 'name': 'Documentary'}]",2011-09-10,0,0,5.136,6.8,41,88
422761,tt4877606,Nocturne,Nocturne,"[{'id': 27, 'name': 'Horror'}]",2017-07-25,0,0,5.136,5.9,14,90
280511,tt3499754,Fastlife,Fastlife,"[{'id': 35, 'name': 'Comedy'}]",2014-07-16,0,0,5.137,4.9,110,91
84178,tt1930294,Black Rock,Black Rock,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",2012-01-21,0,0,5.138,4.8,186,79
462181,tt3465026,Palm Swings,Palm Swings,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2017-12-21,0,0,5.138,6.5,27,95
209406,tt2286990,The Right Kind of Wrong,The Right Kind of Wrong,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",2013-10-11,0,0,5.139,5.9,161,97
388885,tt5532610,Secrets of the Force Awakens: A Cinematic Journey,Secrets of the Force Awakens: A Cinematic Journey,"[{'id': 99, 'name': 'Documentary'}]",2016-04-16,0,0,5.139,7.1,30,69
404579,tt5465370,Akira,Akira,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",2016-09-01,0,0,5.139,6.0,29,138
44594,tt0482461,Barry Munday,Barry Munday,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2010-03-13,0,0,5.14,5.7,58,95
136793,tt1321862,Dino Time,Dino Time,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",2012-12-07,0,0,5.14,5.7,49,85
278646,tt3624624,L'Ex de ma vie,Divorce French Style,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",2014-06-25,0,0,5.141,5.2,135,80
409317,tt2495980,É Fada!,It's a Fairy!,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",2016-10-06,0,0,5.141,5.8,117,86
316715,tt4163668,The Eichmann Show,The Eichmann Show,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10770, 'name': 'TV Movie'}]",2015-01-20,0,0,5.12,6.7,149,90
397992,tt3520216,Fair Haven,Fair Haven,"[{'id': 18, 'name': 'Drama'}]",2017-03-03,0,0,5.121,6.4,56,90
424014,tt6204874,Quel bravo ragazzo,Quel bravo ragazzo,"[{'id': 35, 'name': 'Comedy'}]",2016-11-17,0,0,5.121,5.3,152,0
437515,tt6286216,A Dash of Love,A Dash of Love,"[{'id': 10749, 'name': 'Romance'}, {'id': 10770, 'name': 'TV Movie'}]",2017-02-11,0,0,5.121,6.5,47,84
563741,tt8515750,Amici come prima,Amici come prima,"[{'id': 35, 'name': 'Comedy'}]",2018-12-19,0,0,5.121,5.5,189,75
270482,tt3755716,映画ドキドキ！プリキュア　マナ結婚！！？未来につなぐ希望のドレス,Dokidoki! Pretty Cure the Movie: Memories for the Future,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",2013-10-26,0,0,5.122,7.3,4,72
62592,tt1666642,Revenge of the Bridesmaids,Revenge of the Bridesmaids,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10770, 'name': 'TV Movie'}]",2010-07-18,0,0,5.123,6.6,237,87
335077,tt2784134,Battle For SkyArk,Battle For SkyArk,"[{'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",2015-05-18,0,0,5.123,3.5,51,88
538153,tt6172666,Avengers of Justice: Farce Wars,Avengers of Justice: Farce Wars,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",2018-07-20,0,0,5.123,4.6,8,88
483685,tt5265536,東京喰種: JACK,Tokyo Ghoul: Jack,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}]",2015-09-30,0,0,5.124,6.9,34,30
177203,tt2421662,The Challenger,The Challenger,"[{'id': 53, 'name': 'Thriller'}, {'id': 10770, 'name': 'TV Movie'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",2013-03-18,0,0,5.125,7.1,65,90
254186,tt2473750,Aux yeux des vivants,Among the Living,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",2014-03-10,0,0,5.125,5.2,75,88
169800,tt2635006,The Retrieval,The Retrieval,"[{'id': 37, 'name': 'Western'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 12, 'name': 'Adventure'}]",2014-04-02,0,0,5.126,6.6,35,92
405458,tt6446792,최강전사 미니특공대 : 영웅의 탄생,Miniforce: New Heroes Rise,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]",2016-02-04,0,0,5.126,7.5,15,68
533550,tt6285672,Breaking & Exiting,Breaking & Exiting,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2018-08-17,0,0,5.126,6.2,58,78
352187,tt3582040,Boomerang,Boomerang,"[{'id': 18, 'name': 'Drama'}]",2015-09-23,0,0,5.127,6.4,107,105
566675,tt4999290,Remember Me,Remember Me,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2019-08-02,0,0,5.127,6.6,11,89
287239,tt11919866,The Legend of Bruce Lee,The Legend of Bruce Lee,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",2010-09-21,0,0,5.128,5.6,10,183
487284,tt7116248,Afterburn/Aftershock,Afterburn/Aftershock,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",2017-11-03,0,0,5.129,5.8,11,100
110396,tt2283017,希望の国,The Land of Hope,"[{'id': 18, 'name': 'Drama'}]",2012-10-20,0,0,5.13,6.2,28,133
141614,tt1856053,Niko 2: Lentäjäveljekset,"Niko 2: Little Brother, Big Trouble","[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",2012-10-12,0,17000000,5.1,5.8,41,79
287767,tt3495000,Mardaani,Mardaani,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",2014-08-22,0,0,5.104,6.5,65,113
158752,tt2187884,Escape from Tomorrow,Escape from Tomorrow,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",2013-10-11,650,0,5.108,4.8,162,90
506767,tt8110630,Gad Elmaleh: American Dream,Gad Elmaleh: American Dream,"[{'id': 35, 'name': 'Comedy'}]",2018-03-06,0,0,5.108,6.8,84,57
268105,tt3949658,Los parecidos,The Similars,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",2015-09-25,0,0,5.11,5.9,105,89
585358,tt5553962,Il Carillon,The Music Box,"[{'id': 53, 'name': 'Thriller'}]",2018-09-15,0,5642,5.11,4.1,34,83
44638,tt1274300,The Tempest,The Tempest,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",2010-12-10,20000000,346594,5.112,5.6,78,110
167683,tt2217458,Flores Raras,Reaching for the Moon,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2013-02-09,0,0,5.112,6.7,74,118
289171,tt3022526,Le Grimoire d'Arkandias,The Secret of Arkandias,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",2014-10-22,0,0,5.112,5.4,76,91
50053,tt1694508,2010: Moby Dick,2010: Moby Dick,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",2010-11-23,0,0,5.114,3.2,47,87
192558,tt2203308,आशिकी २,Aashiqui 2,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2013-04-26,1300000,16000000,5.114,7.0,108,132
538061,tt7477068,Der Trafikant,The Tobacconist,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",2018-10-12,0,360996,5.114,6.7,53,109
94590,tt2123146,Angry Video Game Nerd: The Movie,Angry Video Game Nerd: The Movie,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",2014-07-21,325927,0,5.115,5.6,96,115
471925,tt2508618,Entrei em Pânico ao Saber o que Vocês Fizeram na Sexta-feira 13 do Verão Passado Parte 2 - A Hora da Volta da Vingança dos Jogos Mortais de Halloween,I Scream When I Knew What You Did in Friday the 13th of Last Summer Part 2 - I Saw the Hour of the Return of the Revenge in Halloween,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",2011-10-20,0,0,5.116,5.5,4,82
529646,tt6134274,Solis,Solis,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",2018-06-27,0,0,5.116,5.1,65,92
539056,tt5791098,תל אביב על האש,Tel Aviv on Fire,"[{'id': 35, 'name': 'Comedy'}]",2018-08-23,0,0,5.117,6.8,82,100
550844,tt8305690,Alien Expedition,Alien Expedition,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",2018-09-25,0,0,5.118,3.5,28,93
97632,tt2175927,American Warships,American Warships,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10752, 'name': 'War'}]",2012-05-15,0,1000000,5.119,3.7,43,90
243531,tt2325002,Freezer,Freezer,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",2014-01-17,0,0,5.119,5.3,87,88
298721,tt2818654,รักที่ขอนแก่น,Cemetery of Splendor,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",2015-09-02,980000,0,5.119,5.7,104,122
43943,tt1278379,Jack Goes Boating,Jack Goes Boating,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2010-09-23,0,538000,5.088,5.9,83,89
98857,tt2115386,Scrat's Continental Crack-Up: Part 2,Scrat's Continental Crack-Up: Part 2,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",2011-11-16,0,0,5.088,6.5,77,3
258750,tt3141912,女体銃 ガン・ウーマン GUN WOMAN,Gun Woman,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",2014-02-28,0,0,5.088,5.0,74,86
508747,tt8033592,后来的我们,Us and Them,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",2018-04-28,0,209221331,5.088,7.7,77,120
599377,tt10272534,Lux Æterna,Lux Æterna,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2019-05-18,0,273639,5.088,6.2,67,51
48243,tt1561768,Essential Killing,Essential Killing,"[{'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",2010-09-06,3654073,0,5.091,5.9,111,84
295087,tt3985434,On a marché sur Bangkok,"Bangkok, We Have A Problem!","[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",2014-10-22,0,0,5.091,5.2,92,93
315024,tt2905674,Jurassic City,Jurassic City,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}]",2015-01-09,1500000,0,5.091,4.9,51,88
327749,tt2463302,Wish You Well,Wish You Well,"[{'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]",2013-10-19,0,0,5.092,6.8,15,100
329809,tt4216908,L'Hermine,Courted,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2015-11-18,0,0,5.092,6.2,144,98
413990,tt3672120,Pottersville,Pottersville,"[{'id': 35, 'name': 'Comedy'}]",2017-11-10,10000000,0,5.092,4.9,83,85
249457,tt3485114,La gente che sta bene,People Who Are Well,"[{'id': 35, 'name': 'Comedy'}]",2014-01-29,0,0,5.093,4.8,98,0
655730,tt10964992,Agatha and the Curse of Ishtar,Agatha and the Curse of Ishtar,"[{'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",2019-12-15,0,0,5.094,5.6,21,95
374251,tt5095510,Stick Man,Stick Man,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",2015-12-07,0,1378503,5.095,6.8,67,27
418604,tt4947710,Al posto tuo,Al posto tuo,"[{'id': 35, 'name': 'Comedy'}]",2016-09-29,0,0,5.095,5.7,133,0
307103,tt3433632,L'Affaire SK1,Serial Killer 1,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",2015-01-07,5290000,0,5.096,6.9,239,120
56840,tt1781866,Muita Calma Nessa Hora,Muita Calma Nessa Hora,"[{'id': 35, 'name': 'Comedy'}]",2010-11-12,1000000,0,5.097,6.0,93,92
336790,tt3679000,एबीसीडी 2,ABCD 2,"[{'id': 10402, 'name': 'Music'}]",2015-06-19,0,892000,5.097,5.5,55,154
571346,tt9459550,American Kamasutra,American Kamasutra,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2018-12-13,0,0,5.097,5.1,25,88
574374,tt9100028,La pequeña Suiza,The Little Switzerland,"[{'id': 35, 'name': 'Comedy'}]",2019-04-26,0,0,5.098,4.6,58,86
44749,tt1375789,रेस 2,Race 2,"[{'id': 53, 'name': 'Thriller'}]",2013-01-25,0,0,5.076,5.6,71,150
81505,tt3818654,劇場版 ハヤテのごとく! HEAVEN IS A PLACE ON EARTH,Hayate the Combat Butler! Heaven is a Place on Earth,"[{'id': 16, 'name': 'Animation'}, {'id': 10749, 'name': 'Romance'}]",2011-08-27,0,0,5.077,4.8,4,69
128190,tt2152198,The Pervert's Guide to Ideology,The Pervert's Guide to Ideology,"[{'id': 99, 'name': 'Documentary'}]",2012-09-07,0,0,5.077,7.4,81,136
71326,tt1308748,Bunnyman,Bunnyman,"[{'id': 27, 'name': 'Horror'}]",2011-06-20,0,0,5.078,3.8,32,90
140965,tt2400434,The Wailer 3,The Wailer 3,"[{'id': 27, 'name': 'Horror'}]",2012-09-01,0,0,5.078,3.8,4,89
395531,tt3433160,Magicians: Life in the Impossible,Magicians: Life in the Impossible,"[{'id': 99, 'name': 'Documentary'}]",2016-04-30,0,0,5.078,6.3,24,85
351242,tt4872078,The Intervention,The Intervention,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",2016-08-26,0,0,5.079,5.9,136,90
358725,tt4589186,Saint Amour,Saint Amour,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",2016-03-02,0,0,5.079,5.9,120,101
420279,tt6269658,Monster Island,Monster Island,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",2017-07-21,0,1913973,5.079,5.4,39,80
171776,tt2234429,Sparks,Sparks,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",2013-03-01,0,0,5.082,5.0,66,90
451204,tt5836316,The Last Movie Star,The Last Movie Star,"[{'id': 18, 'name': 'Drama'}]",2018-03-30,0,0,5.082,6.3,62,104
74658,tt1618450,Winx Club - Magica avventura,Winx Club - Magic Adventure,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]",2010-10-29,0,0,5.083,6.8,83,87
315081,tt2712154,Backstreet Boys: Show 'Em What You're Made Of,Backstreet Boys: Show 'Em What You're Made Of,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",2015-01-30,0,0,5.083,7.6,25,101
493101,tt5773986,Studio 54,Studio 54,"[{'id': 99, 'name': 'Documentary'}]",2018-06-15,0,0,5.083,6.5,46,98
529649,tt8074486,The Row,The Row,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",2018-07-27,0,0,5.083,4.8,42,85
402215,tt6241654,Mötley Crüe: The End,Mötley Crüe: The End,"[{'id': 10402, 'name': 'Music'}]",2016-06-14,0,0,5.084,8.8,7,140
172631,tt1821426,Family Weekend,Family Weekend,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",2013-03-28,0,0,5.085,6.3,163,105
553837,tt6344664,コードギアス 復活のルルーシュ,Code Geass: Lelouch of the Re;Surrection,"[{'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10752, 'name': 'War'}]",2019-02-09,0,0,5.086,7.2,43,112
353419,tt3449006,Found Footage 3D,Found Footage 3D,"[{'id': 27, 'name': 'Horror'}]",2016-08-29,0,0,5.087,5.2,58,108
501989,tt3009772,Ode to Joy,Ode to Joy,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2019-09-08,0,0,5.087,6.3,50,97
167305,tt2085957,Kill for Me,Kill for Me,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2013-02-12,0,0,5.063,5.8,78,95
45077,tt1301990,Every Day,Every Day,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",2010-01-14,0,18000,5.064,5.3,61,93
199851,tt2801746,Hawaii,Hawaii,"[{'id': 10749, 'name': 'Romance'}]",2013-04-12,0,0,5.064,7.3,65,106
351065,tt3763866,Zoom,Zoom,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",2015-09-11,0,0,5.064,5.9,72,96
328252,tt3477752,Sweet Home,Sweet Home,"[{'id': 27, 'name': 'Horror'}]",2015-05-08,0,0,5.065,4.9,91,80
517829,tt7527694,Pickpockets: maestros del robo,Pickpockets,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",2018-03-03,0,0,5.065,5.1,87,100
209232,tt2969050,Dampfnudelblues,Dampfnudelblues,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",2013-07-31,0,0,5.066,7.2,62,87
377060,tt5277952,Das Tagebuch der Anne Frank,The Diary Of Anne Frank,"[{'id': 18, 'name': 'Drama'}]",2016-03-03,0,0,5.066,7.4,79,128
442419,tt5205256,Non è un paese per giovani,No Country for Young Men,"[{'id': 35, 'name': 'Comedy'}]",2017-03-23,0,0,5.066,6.2,101,107
401650,tt5836262,DC Super Hero Girls: Hero of the Year,DC Super Hero Girls: Hero of the Year,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 28, 'name': 'Action'}]",2016-08-09,0,0,5.067,5.7,29,72
514234,tt7625892,Bruno Motoneta,Bruno Motoneta,[],2018-05-17,0,0,5.067,5.5,6,76
172721,tt2139851,End of the World,End of the World,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",2013-02-22,0,0,5.068,4.5,36,85
393834,tt4911996,Goldstone,Goldstone,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",2016-07-07,0,0,5.068,6.0,78,109
474753,tt7215388,The China Hustle,The China Hustle,"[{'id': 99, 'name': 'Documentary'}]",2018-03-30,0,0,5.069,7.4,58,84
308640,tt3566788,Songs My Brothers Taught Me,Songs My Brothers Taught Me,"[{'id': 18, 'name': 'Drama'}]",2015-09-09,0,0,5.071,7.0,46,98
321050,tt3138782,Mucize,Mucize,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2015-01-01,5000000,0,5.071,7.4,63,136
270403,tt3062880,גט - המשפט של ויויאן אמסלם,Gett: The Trial of Viviane Amsalem,"[{'id': 18, 'name': 'Drama'}]",2014-06-25,0,0,5.073,7.5,82,115
200511,tt2828954,7 Minutes,7 Minutes,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2014-10-26,0,0,5.074,5.6,85,92
212762,tt2235348,Second Chances,Second Chances,"[{'id': 18, 'name': 'Drama'}, {'id': 10770, 'name': 'TV Movie'}]",2013-05-20,0,0,5.075,6.1,25,90
239367,tt3178174,ジョバンニの島,Giovanni's Island,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",2014-02-22,0,0,5.075,7.4,62,102
416149,tt4616250,The Perfect Weapon,The Perfect Weapon,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",2016-09-09,8000000,17000000,5.053,3.9,44,88
126797,tt1655416,Mental,Mental,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",2012-10-04,0,0,5.054,6.1,59,116
410366,tt0443533,The History of Love,The History of Love,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",2016-11-09,20000000,0,5.055,6.4,67,134
40817,tt1332486,Baciami ancora,Kiss Me Again,"[{'id': 35, 'name': 'Comedy'}]",2010-01-29,0,0,5.056,5.8,298,139
66118,tt1821362,Case départ,Case départ,"[{'id': 35, 'name': 'Comedy'}]",2011-07-05,0,0,5.056,6.0,336,94
481192,tt7048676,Talon Falls,Talon Falls,"[{'id': 27, 'name': 'Horror'}]",2017-10-13,0,0,5.056,6.3,79,74
503430,tt6578228,Curse of the Witch's Doll,Curse of the Witch's Doll,"[{'id': 27, 'name': 'Horror'}]",2018-08-30,0,0,5.056,3.3,6,95
253687,tt2536428,La crème de la crème,Smart Ass,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",2014-04-02,0,0,5.057,6.1,241,90
260088,tt3614394,Amici come noi,Amici come noi,"[{'id': 35, 'name': 'Comedy'}]",2014-03-20,0,0,5.058,5.6,140,0
371865,tt4726636,Ma Loute,Slack Bay,"[{'id': 35, 'name': 'Comedy'}]",2016-05-13,8104734,920719,5.058,5.5,194,124
457601,tt6189344,Tutto quello che vuoi,Everything You Want,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",2017-05-11,0,249009,5.058,7.5,253,106
513451,,Power Rangers: Shattered Grid,Power Rangers: Shattered Grid,[],2018-03-22,0,0,5.058,8.8,4,2
